id,OVD_t1,OVD_t2,OVD_t3,OVD_sum,pay_normal,prod_code,prod_limit,new_balance,highest_balance,label,fea_1,fea_2,fea_3,fea_4,fea_5,fea_6,fea_7,fea_8,fea_9,fea_10,fea_11,update_year,update_month,update_day,report_year,report_month,report_day
58997329,0,0,0,0,8,10,85789.7012195122,0.0,39260.0,0,4,1286.1657435613404,2,65000.0,2,8,5,112,4,60015,191.8801709,2008,12,12,2013,6,17
58991914,0,0,0,0,33,10,55000.0,0.0,1184.0,0,7,1378.0,3,500000.0,2,11,2,89,5,350052,387.2983346,2008,12,11,2009,3,25
54983342,0,0,0,0,35,10,2200.0,0.0,10163.0,0,5,1324.0,3,220000.0,2,15,5,78,5,60002,200.0,2008,12,11,2012,1,20
58994224,0,0,0,0,23,10,85789.7012195122,120730.8,293633.0,0,7,1274.0,1,328000.0,2,11,-1,82,5,450000,244.94897430000003,2008,12,11,2016,12,2
58991751,0,0,0,0,25,10,85789.7012195122,2504.4,28817.0,0,7,1308.0,3,123000.0,2,11,5,100,4,60014,200.0,2008,12,11,2016,1,31
54984913,0,0,0,0,10,10,37400.0,0.0,72534.0,0,5,1229.0,3,50000.0,2,15,9,110,5,450071,200.0,2008,12,10,2014,2,16
58985542,0,0,0,0,34,10,15400.0,0.0,14989.0,0,5,1272.0,3,108000.0,2,15,5,113,4,450015,200.0,2008,12,10,2012,2,28
58993767,0,0,0,0,36,5,85789.7012195122,0.0,101388.0,0,7,1326.0,1,91000.0,1,11,9,106,4,450080,291.5475947,2008,12,10,2012,10,22
58986716,0,0,0,0,5,5,85789.7012195122,0.0,150500.0,0,5,1296.0,3,289000.0,2,15,5,95,5,450027,310.1612484,2008,12,10,2009,1,26
58991343,0,0,0,0,33,10,85789.7012195122,198927.6,204232.0,0,7,1358.0,3,500000.0,2,11,2,112,5,510000,316.22776600000003,2008,12,8,2015,6,5
58991343,0,0,0,0,6,10,85789.7012195122,208639.2,300180.0,0,7,1358.0,3,500000.0,2,11,2,112,5,510000,316.22776600000003,2008,12,8,2015,9,12
58991343,0,0,0,0,3,10,85789.7012195122,208639.2,300180.0,0,7,1358.0,3,500000.0,2,11,2,112,5,510000,316.22776600000003,2008,12,8,2015,9,8
58990727,0,0,0,0,18,10,85789.7012195122,0.0,219202.72592781534,0,7,1469.0,3,103000.0,2,11,5,71,5,60092,1.0,2008,12,6,2013,6,17
59000930,0,0,0,0,34,10,85789.7012195122,1620.0,25539.0,0,4,1352.0,3,75000.0,2,8,9,105,5,151300,200.0,2008,12,5,2016,1,16
58989748,0,0,0,0,2,10,85789.7012195122,0.0,27141.0,1,7,1200.0,3,110000.0,2,11,5,113,4,60034,249.69981980000003,2008,12,5,2010,1,24
54983292,0,0,0,0,10,5,85789.7012195122,0.0,50500.0,0,5,1286.1657435613404,2,114000.0,2,15,5,110,4,72049,195.6910831,2008,12,3,2009,1,16
58991820,0,0,0,0,36,10,85789.7012195122,5358.0,35912.0,0,7,1274.0,3,183000.0,2,11,9,77,3,510084,692.820323,2008,12,2,2016,6,1
58998166,0,0,0,0,35,10,85789.7012195122,0.0,12586.0,0,4,1355.0,3,177000.0,2,8,5,87,5,151101,1.0,2008,12,2,2010,9,21
58991921,0,0,0,0,34,10,114400.0,0.0,207347.0,0,7,1301.0,1,75000.0,2,11,7,112,4,72000,1.0,2008,12,1,2015,12,22
58991343,0,0,0,0,36,10,85789.7012195122,4464.0,28350.0,0,7,1358.0,3,500000.0,2,11,2,112,5,510000,316.22776600000003,2008,12,1,2015,10,11
58991921,0,0,0,0,33,10,85789.7012195122,0.0,170089.0,0,7,1301.0,1,75000.0,2,11,7,112,4,72000,1.0,2008,12,1,2012,6,23
58993796,0,0,0,0,36,1,85789.7012195122,0.0,261500.0,0,7,1397.0,1,131000.0,2,11,5,95,5,60001,1.0,2008,12,1,2012,12,25
54983292,0,0,0,0,7,10,85789.7012195122,48378.0,40815.0,0,5,1286.1657435613404,2,114000.0,2,15,5,110,4,72049,195.6910831,2008,12,1,2015,1,11
59003949,0,0,0,0,3,10,85789.7012195122,0.0,2200.0,0,4,1253.0,1,468000.0,2,8,5,81,5,60016,204.9390153,2008,12,1,2008,5,22
58990187,0,0,0,0,23,12,85789.7012195122,48302.4,45500.0,0,7,1364.0,3,260000.0,2,11,5,96,5,60007,1.0,2008,11,29,2015,1,11
58990628,0,0,0,0,0,10,2090.0,0.0,219202.72592781534,0,7,1336.0,3,150000.0,2,11,9,105,5,350050,412.3105626,2008,11,28,2013,6,17
59005740,0,0,0,0,5,10,85789.7012195122,-1.2,3120.0,0,4,1266.0,1,191000.0,2,8,5,85,3,72000,1.0,2008,11,28,2012,4,9
58992082,0,0,0,0,35,10,11000.0,0.0,17298.0,0,7,1296.0,1,76000.0,2,11,10,113,4,72001,1.0,2008,11,26,2016,2,13
58999145,0,9,17,6603,4,10,85789.7012195122,0.0,238032.0,0,4,1262.0,3,185000.0,2,8,5,105,5,151300,173.20508080000002,2008,11,25,2013,10,1
58984207,0,0,0,0,7,10,13200.0,0.0,18950.0,0,5,1306.0,3,91000.0,2,15,5,100,5,450003,173.4358671,2008,11,24,2011,6,12
58989150,0,0,0,0,16,10,11000.0,0.0,219202.72592781534,0,7,1328.0,3,182000.0,2,11,5,98,5,72001,173.20508080000002,2008,11,23,2013,6,17
59005740,0,0,0,0,36,10,85789.7012195122,3277.2,39515.0,0,4,1266.0,1,191000.0,2,8,5,85,3,72000,1.0,2008,11,23,2016,4,17
54991827,0,0,0,0,5,2,85789.7012195122,0.0,232500.0,0,4,1343.0,1,128000.0,2,8,-1,107,5,361022,1.0,2008,11,19,2010,9,26
54984182,0,0,0,0,28,5,85789.7012195122,0.0,50500.0,1,5,1282.0,3,144000.0,2,15,5,68,1,60057,1.0,2008,11,18,2013,9,22
58999208,0,0,0,0,26,10,85789.7012195122,0.0,62739.0,0,4,1331.0,3,341000.0,2,8,9,114,5,72001,345.7383404,2008,11,18,2010,10,23
58990836,0,0,0,0,35,10,85789.7012195122,-43.2,4639.0,0,7,1244.0,3,130000.0,2,11,5,98,5,450054,282.8427125,2008,11,18,2011,1,6
54991626,0,0,0,0,36,10,85789.7012195122,25886.4,22487.0,0,4,1286.1657435613404,2,92000.0,2,8,-1,107,4,350052,158.11388300000002,2008,11,18,2016,7,5
59001353,0,0,0,0,16,10,11000.0,0.0,219202.72592781534,0,4,1256.0,3,120000.0,2,8,5,105,5,72015,1.0,2008,11,16,2013,6,17
54991742,0,0,0,0,8,6,85789.7012195122,0.0,33000.0,0,4,1246.0,3,50000.0,2,8,5,88,3,340017,300.0,2008,11,16,2009,7,24
58999966,0,0,0,0,36,10,85789.7012195122,0.0,1689.0,0,4,1271.0,3,118000.0,1,8,5,80,5,60017,282.8427125,2008,11,16,2011,11,9
54986944,0,0,0,0,6,5,85789.7012195122,0.0,29900.0,0,7,1266.0,1,109000.0,2,11,3,107,3,330021,1.0,2008,11,16,2010,2,28
58982754,1,0,0,1,35,10,72600.0,36091.2,71037.0,1,5,1322.0,3,195000.0,2,15,5,90,3,60033,240.8318916,2008,11,15,2015,9,29
58995303,2,8,0,490,25,2,85789.7012195122,0.0,1900500.0,1,7,1304.0,1,113000.0,2,11,9,112,4,350078,264.5751311,2008,11,15,2015,11,15
54988645,1,0,0,1,35,10,141900.0,35295.6,119081.0,0,7,1350.0,1,235000.0,2,11,5,113,3,350704,360.5551275,2008,11,14,2016,5,24
58990836,0,0,0,0,19,10,11000.0,0.0,7457.0,0,7,1244.0,3,130000.0,2,11,5,98,5,450054,282.8427125,2008,11,14,2010,10,2
58999712,0,2,5,870,4,10,9900.0,0.0,24623.0,1,4,1286.1657435613404,2,63000.0,2,8,5,111,5,60000,160.77002209999998,2008,11,14,2010,8,3
58985900,0,3,0,230,7,5,85789.7012195122,0.0,41800.0,1,5,1286.1657435613404,2,43000.0,2,15,9,111,5,361027,167.7885574,2008,11,14,2010,4,17
58986294,0,0,0,0,1,10,33000.0,0.0,25603.0,0,5,1286.0,1,99000.0,2,15,-1,87,5,60000,1.0,2008,11,11,2013,6,17
58993212,0,0,0,0,0,10,24201.0,0.0,219202.72592781534,0,7,1324.0,1,117000.0,2,11,9,112,4,550001,230.2172887,2008,11,10,2013,6,17
58992002,0,0,0,0,2,5,85789.7012195122,0.0,119946.0,0,7,1366.0,1,96000.0,2,11,-1,78,3,60025,178.8854382,2008,11,10,2010,5,16
54985748,0,0,0,0,1,10,13200.0,0.0,17672.0,0,7,1318.0,3,264000.0,2,11,5,83,5,72000,1.0,2008,11,8,2013,2,19
58997354,0,0,0,0,31,13,85789.7012195122,0.0,28500.0,0,4,1328.0,3,148000.0,2,8,2,110,5,60064,1.0,2008,11,8,2011,8,27
54989251,0,0,0,0,35,10,412500.0,0.0,379042.0,0,4,1264.0,3,100000.0,2,8,5,64,5,60047,1.0,2008,11,7,2012,8,24
54984903,0,0,0,0,20,10,85789.7012195122,0.0,14467.0,1,5,1372.0,3,83000.0,2,15,5,95,3,350704,165.6653253,2008,11,7,2009,3,16
58988822,0,0,0,0,36,10,85789.7012195122,0.0,4586.0,0,7,1252.0,3,240000.0,2,11,5,85,3,151300,194.9358869,2008,11,7,2010,7,25
58990187,0,0,0,0,28,0,85789.7012195122,0.0,33988.0,0,7,1364.0,3,260000.0,2,11,5,96,5,60007,1.0,2008,11,7,2011,1,18
58996619,0,0,0,0,3,10,22000.0,0.0,219202.72592781534,0,7,1322.0,1,115000.0,2,11,5,84,3,60052,1.0,2008,11,6,2013,6,17
54986797,2,0,0,54,33,10,11000.0,0.0,4478.0,0,7,1254.0,3,81000.0,2,11,5,110,5,60057,200.0,2008,11,6,2009,3,13
54991534,0,0,0,0,35,13,85789.7012195122,0.0,26500.0,0,4,1338.0,3,133000.0,1,8,5,80,3,151009,187.08286930000003,2008,11,6,2011,6,23
54991470,0,0,0,0,36,5,85789.7012195122,0.0,291500.0,0,4,1338.0,1,150000.0,2,8,5,110,5,60029,316.22776600000003,2008,11,6,2011,6,23
58991130,0,0,0,0,36,10,85789.7012195122,0.0,28623.0,0,7,1340.0,3,341000.0,2,11,5,112,5,72001,1.0,2008,11,5,2015,10,31
58993739,0,0,0,0,3,10,85789.7012195122,0.0,601.0,0,7,1307.0,1,80000.0,2,11,5,95,5,60026,1.0,2008,11,4,2013,6,17
58990836,0,0,0,0,36,10,85789.7012195122,-100.8,158377.0,0,7,1244.0,3,130000.0,2,11,5,98,5,450054,282.8427125,2008,11,3,2015,11,18
58997724,0,0,0,0,35,10,66000.0,0.0,8412.0,1,4,1313.0,3,134000.0,2,8,5,104,3,60054,244.94897430000003,2008,11,2,2012,8,9
58999208,0,0,0,0,36,10,44000.0,16311.6,40499.0,0,4,1331.0,3,341000.0,2,8,9,114,5,72001,345.7383404,2008,11,2,2016,1,29
58984182,1,0,0,1,34,10,15400.0,1508.4,14119.0,0,5,1286.0,3,92000.0,1,15,5,81,3,60018,200.0,2008,11,2,2015,10,25
58991922,0,0,0,0,24,10,11000.0,0.0,219202.72592781534,0,7,1366.0,1,150000.0,2,12,-1,110,5,350012,1.0,2008,11,2,2013,6,17
59003192,0,0,0,0,1,10,39601.0,0.0,219202.72592781534,0,4,1330.0,1,181000.0,2,8,5,111,3,340017,223.6067977,2008,11,1,2013,6,17
58992588,0,0,24,20789,1,13,85789.7012195122,0.0,26490.0,0,7,1288.0,3,144000.0,2,11,5,114,4,72000,221.3594362,2008,11,1,2009,2,26
54985820,0,0,20,8482,4,5,85789.7012195122,0.0,25500.0,0,7,1286.1657435613404,3,100000.0,2,11,-1,110,5,450002,167.33200530000002,2008,10,31,2011,12,12
58996127,3,2,1,360,10,10,85789.7012195122,0.0,13414.0,0,7,1266.0,1,165000.0,2,11,5,111,3,60084,1.0,2008,10,28,2009,9,30
54982579,0,0,0,0,36,2,85789.7012195122,1768387.2,2057500.0,0,5,1338.0,3,325000.0,2,15,5,110,5,60033,316.22776600000003,2008,10,26,2015,9,17
58998706,0,0,0,0,31,5,85789.7012195122,0.0,71700.0,0,4,1286.1657435613404,2,90000.0,2,8,5,79,5,72001,173.20508080000002,2008,10,26,2013,1,27
58985578,0,0,0,0,35,10,74250.0,2152.8,45799.0,0,5,1312.0,3,115000.0,2,15,9,88,5,60014,200.0,2008,10,25,2015,9,25
58985870,0,0,34,25844,2,10,85789.7012195122,0.0,54688.0,0,5,1258.0,3,95000.0,2,15,5,93,5,60036,1.0,2008,10,24,2014,1,1
59005598,0,0,0,0,36,2,85789.7012195122,0.0,270500.0,0,4,1286.1657435613404,2,108000.0,2,8,-1,108,3,340000,184.7241186,2008,10,24,2014,1,8
58990836,0,0,0,0,9,10,85789.7012195122,2527.2,4253.0,0,7,1244.0,3,130000.0,2,11,5,98,5,450054,282.8427125,2008,10,23,2015,11,18
58986566,0,0,0,0,18,10,85789.7012195122,269012.4,241038.0,0,5,1320.0,3,150000.0,2,15,9,108,5,361028,200.0,2008,10,22,2016,8,2
58985578,0,0,0,0,34,10,11000.0,0.0,11481.0,0,5,1312.0,3,115000.0,2,15,9,88,5,60014,200.0,2008,10,20,2012,3,26
54985621,0,0,0,0,5,10,85789.7012195122,0.0,27861.0,0,7,1338.0,3,162000.0,2,11,5,108,5,151300,200.0,2008,10,20,2009,6,3
54989304,0,0,0,0,35,10,85789.7012195122,0.0,22100.0,0,4,1238.0,3,125000.0,2,8,9,85,5,60002,1.0,2008,10,19,2015,11,30
58989171,0,0,0,0,31,10,52800.0,0.0,56531.0,0,7,1289.0,3,305000.0,1,11,5,110,5,60033,236.6431913,2008,10,18,2012,3,19
58990836,0,0,0,0,35,10,85789.7012195122,402.0,67279.0,0,7,1244.0,3,130000.0,2,11,5,98,5,450054,282.8427125,2008,10,18,2015,4,11
58984516,0,0,0,0,36,1,85789.7012195122,0.0,198500.0,0,5,1372.0,3,82000.0,2,15,5,115,5,151300,1.0,2008,10,18,2012,10,26
58994117,1,2,2,391,8,10,11000.0,0.0,5014.0,0,7,1324.0,1,122000.0,2,11,5,86,3,151300,1.0,2008,10,17,2009,2,17
54985748,0,0,0,0,9,6,85789.7012195122,0.0,29250.0,0,7,1318.0,3,264000.0,2,11,5,83,5,72000,1.0,2008,10,17,2009,6,23
58995726,0,0,0,0,2,2,85789.7012195122,0.0,1850500.0,0,7,1290.0,1,161000.0,2,11,5,109,3,151300,1.0,2008,10,17,2014,8,11
54985832,0,0,0,0,35,10,66000.0,-73.2,56049.0,1,7,1308.0,3,500000.0,2,11,9,85,5,60001,387.2983346,2008,10,15,2015,11,21
58998166,1,2,3,509,9,0,85789.7012195122,0.0,6019.0,0,4,1355.0,3,177000.0,2,8,5,87,5,151101,1.0,2008,10,15,2013,10,7
59000231,0,0,0,0,36,10,144100.0,12519.6,89731.0,0,4,1426.0,3,146000.0,2,8,5,113,5,60062,1.0,2008,10,14,2015,11,21
59000077,0,0,0,0,20,5,85789.7012195122,0.0,100500.0,1,4,1306.0,3,128000.0,2,8,5,114,4,72000,291.1889421,2008,10,14,2010,4,23
58988486,0,0,0,0,36,24,85789.7012195122,0.0,148500.0,0,7,1187.0,3,90000.0,2,11,5,100,5,60093,1.0,2008,10,13,2013,6,17
58993563,0,0,0,0,30,5,85789.7012195122,0.0,56000.0,0,7,1240.0,1,78000.0,2,11,-1,97,3,371301,200.0,2008,10,13,2012,8,26
54988624,0,0,0,0,1,10,44000.0,0.0,21647.0,0,7,1274.0,1,120000.0,2,11,5,84,5,151300,1.0,2008,10,12,2009,2,27
54985621,0,0,0,0,35,10,99000.0,51433.2,72825.0,0,7,1338.0,3,162000.0,2,11,5,108,5,151300,200.0,2008,10,11,2015,10,30
58987142,0,0,0,0,34,10,11000.0,0.0,9992.0,0,5,1310.0,1,500000.0,2,15,5,103,5,452306,244.94897430000003,2008,10,11,2012,8,17
59000209,0,0,0,0,34,10,108900.0,0.0,56838.0,0,4,1318.0,1,183000.0,2,8,5,90,5,60019,273.86127880000004,2008,10,10,2010,11,14
58991343,0,0,0,0,18,10,44000.0,0.0,219202.72592781534,0,7,1358.0,3,500000.0,2,11,2,112,5,510000,316.22776600000003,2008,10,10,2013,6,17
59000209,0,0,0,0,3,10,85789.7012195122,0.0,99500.0,0,4,1318.0,1,183000.0,2,8,5,90,5,60019,273.86127880000004,2008,10,10,2012,11,24
58999697,1,2,11,3170,13,10,11000.0,0.0,556.0,0,4,1290.0,3,140000.0,2,8,9,101,5,60063,1.0,2008,10,8,2008,8,16
58991407,0,0,0,0,29,5,85789.7012195122,0.0,242333.0,0,7,1302.0,1,92000.0,2,11,-1,105,4,591003,167.33200530000002,2008,10,8,2012,8,8
58988200,0,0,0,0,1,13,85789.7012195122,0.0,34985.0,1,5,1308.0,3,39000.0,2,15,5,82,3,450018,159.9843742,2008,10,8,2010,8,17
54985621,0,0,0,0,0,10,85789.7012195122,0.0,1922.0,0,7,1338.0,3,162000.0,2,11,5,108,5,151300,200.0,2008,10,6,2008,9,11
58985693,0,0,0,0,36,10,85789.7012195122,0.0,13138.0,0,5,1286.1657435613404,3,227000.0,2,15,-1,110,4,450080,183.0300522,2008,10,6,2009,4,12
58998715,1,2,3,630,28,5,85789.7012195122,0.0,135500.0,0,4,1376.0,3,77000.0,2,8,9,113,5,151300,225.8362238,2008,10,5,2013,9,1
58998646,0,0,0,0,20,10,85789.7012195122,10362.0,9549.0,0,4,1294.0,1,458000.0,2,8,-1,75,5,340017,200.0,2008,10,4,2015,1,11
58997951,1,0,32,18378,1,10,85789.7012195122,0.0,109494.0,1,4,1230.0,3,125000.0,2,8,9,109,5,71002,316.22776600000003,2008,10,3,2012,5,14
58982511,2,1,0,106,15,13,85789.7012195122,0.0,19900.0,0,5,1286.1657435613404,2,160000.0,2,15,-1,85,5,450043,200.0,2008,10,3,2009,6,6
54989251,0,0,0,0,12,5,85789.7012195122,0.0,500500.0,0,4,1264.0,3,100000.0,2,8,5,64,5,60047,1.0,2008,10,3,2009,3,31
58985495,8,1,0,125,2,10,85789.7012195122,0.0,14582.0,1,5,1314.0,3,177000.0,2,15,5,105,5,60059,1.0,2008,10,2,2013,6,17
58983073,0,0,0,0,8,10,49500.0,42151.2,47557.0,0,5,1229.0,3,100000.0,2,15,5,102,5,60060,178.8854382,2008,9,30,2015,8,19
58992325,0,0,0,0,31,10,11000.0,0.0,1702.0,0,7,1264.0,3,148000.0,2,11,5,90,5,60017,1.0,2008,9,30,2009,3,15
58983073,0,0,0,0,36,10,85789.7012195122,0.0,40796.0,0,5,1229.0,3,100000.0,2,15,5,102,5,60060,178.8854382,2008,9,30,2015,1,13
54986897,0,0,0,0,33,10,19800.0,0.0,19423.0,0,7,1367.0,3,234000.0,2,11,5,113,5,591044,1.0,2008,9,29,2012,8,22
58991343,0,0,0,0,22,10,85789.7012195122,12837.6,26047.0,0,7,1358.0,3,500000.0,2,11,2,112,5,510000,316.22776600000003,2008,9,29,2015,12,10
59000930,0,0,0,0,36,10,85789.7012195122,0.0,5719.0,0,4,1352.0,3,75000.0,2,8,9,105,5,151300,200.0,2008,9,28,2009,11,12
58997314,0,0,0,0,19,13,85789.7012195122,0.0,37638.0,0,4,1406.0,1,208000.0,2,8,-1,112,5,340001,223.6067977,2008,9,27,2010,2,26
58994346,0,0,0,0,36,5,85789.7012195122,0.0,60500.0,0,7,1298.0,1,100000.0,2,11,9,112,4,552104,178.8854382,2008,9,26,2010,9,25
59000231,0,0,0,0,35,2,85789.7012195122,0.0,1463500.0,0,4,1426.0,3,146000.0,2,8,5,113,5,60062,1.0,2008,9,26,2015,3,15
54985748,0,0,0,0,27,19,85789.7012195122,0.0,126003.0,0,7,1318.0,3,264000.0,2,11,5,83,5,72000,1.0,2008,9,26,2011,2,1
58987276,0,0,0,0,17,10,85789.7012195122,0.0,117602.0,0,5,1286.1657435613404,3,50000.0,2,15,9,110,5,450080,194.9358869,2008,9,22,2009,6,25
59000209,0,0,0,0,7,10,85789.7012195122,3000.0,68602.0,0,4,1318.0,1,183000.0,2,8,5,90,5,60019,273.86127880000004,2008,9,21,2010,8,3
54990497,1,0,0,20,33,19,85789.7012195122,0.0,200500.0,0,4,1286.1657435613404,2,35000.0,2,8,5,101,3,60029,237.301496,2008,9,20,2012,8,28
58997551,0,0,0,0,1,2,85789.7012195122,0.0,1684894.0,1,4,1306.0,3,130000.0,2,8,5,112,5,361047,1.0,2008,9,20,2011,4,15
58991820,0,0,0,0,36,10,85789.7012195122,-1.2,32158.0,0,7,1274.0,3,183000.0,2,11,9,77,3,510084,692.820323,2008,9,20,2014,9,10
58985578,0,0,0,0,1,12,85789.7012195122,0.0,19250.0,0,5,1312.0,3,115000.0,2,15,9,88,5,60014,200.0,2008,9,17,2008,10,25
58987886,0,0,0,0,33,10,11000.0,0.0,9064.0,0,5,1270.0,1,175000.0,2,15,5,110,5,350057,173.20508080000002,2008,9,16,2012,11,6
54982579,1,0,0,17,6,10,85789.7012195122,6264.0,219202.72592781534,0,5,1338.0,3,325000.0,2,15,5,110,5,60033,316.22776600000003,2008,9,16,2013,6,17
54982579,0,0,0,0,33,10,85789.7012195122,41757.6,219202.72592781534,0,5,1338.0,3,325000.0,2,15,5,110,5,60033,316.22776600000003,2008,9,16,2015,9,16
58987886,0,0,0,0,1,10,85789.7012195122,0.0,10500.0,0,5,1270.0,1,175000.0,2,15,5,110,5,350057,173.20508080000002,2008,9,16,2012,10,10
59000510,0,0,0,0,36,10,85789.7012195122,337.2,50282.0,0,4,1338.0,1,107000.0,2,8,9,82,5,151300,1.0,2008,9,16,2016,2,2
58989270,0,0,0,0,16,1,85789.7012195122,0.0,827110.0,0,7,1362.0,1,150000.0,2,11,-1,90,5,350020,316.22776600000003,2008,9,16,2011,8,24
59004885,0,0,0,0,15,10,85789.7012195122,43242.0,82397.0,1,4,1272.0,1,141000.0,2,8,5,110,3,151300,1.0,2008,9,15,2016,3,14
59000510,0,0,0,0,11,10,85789.7012195122,0.0,219202.72592781534,0,4,1338.0,1,107000.0,2,8,9,82,5,151300,1.0,2008,9,15,2013,6,17
54987675,0,0,0,0,36,10,85789.7012195122,30541.2,91604.0,0,7,1258.0,3,126000.0,2,11,5,105,3,151300,1.0,2008,9,15,2016,12,2
58987900,0,0,0,0,31,6,85789.7012195122,0.0,20504.0,0,5,1248.0,1,81000.0,2,15,9,79,3,450033,187.08286930000003,2008,9,14,2009,10,6
54988464,0,0,0,0,9,6,85789.7012195122,0.0,13995.0,0,7,1286.1657435613404,2,255000.0,2,11,5,99,3,60058,223.6067977,2008,9,14,2009,5,24
58982754,0,0,0,0,36,10,85789.7012195122,129799.2,111447.0,1,5,1322.0,3,195000.0,2,15,5,90,3,60033,240.8318916,2008,9,14,2015,9,21
58991820,0,0,0,0,32,10,85789.7012195122,0.0,35600.0,0,7,1274.0,3,183000.0,2,11,9,77,3,510084,692.820323,2008,9,14,2011,6,11
59000930,0,0,0,0,13,10,34100.0,0.0,219202.72592781534,0,4,1352.0,3,75000.0,2,8,9,105,5,151300,200.0,2008,9,11,2013,6,17
54989513,0,0,0,0,19,10,85789.7012195122,0.0,22747.0,0,4,1304.0,1,257000.0,2,8,5,75,5,72000,212.1320344,2008,9,11,2010,4,17
54988633,0,0,0,0,34,12,85789.7012195122,1203.6,501.0,0,7,1253.0,1,50000.0,2,11,5,112,4,72049,184.3637708,2008,9,11,2013,6,17
58983791,1,2,0,180,19,10,85789.7012195122,36987.6,50181.0,0,5,1216.0,3,100000.0,2,15,5,110,5,450015,258.08525719999994,2008,9,9,2010,4,29
54985621,0,0,0,0,9,10,85789.7012195122,6621.6,26958.0,0,7,1338.0,3,162000.0,2,11,5,108,5,151300,200.0,2008,9,9,2015,7,12
54987756,0,0,0,0,17,10,85789.7012195122,227888.4,227732.0,0,7,1258.0,3,144000.0,2,11,5,114,3,60028,1.0,2008,9,9,2016,4,15
54985621,0,0,0,0,36,10,85789.7012195122,2406.0,19330.0,0,7,1338.0,3,162000.0,2,11,5,108,5,151300,200.0,2008,9,9,2015,9,3
58988855,6,0,0,35,30,10,137362.0,13944.0,42621.0,0,7,1328.0,3,163000.0,2,11,9,79,5,60062,1.0,2008,9,8,2015,10,19
54985076,2,2,1,330,3,10,85789.7012195122,0.0,30261.0,1,7,1366.0,3,143000.0,2,11,5,83,3,60011,202.4845673,2008,9,8,2013,6,17
58991343,0,0,0,0,33,10,85789.7012195122,-1.2,51108.0,0,7,1358.0,3,500000.0,2,11,2,112,5,510000,316.22776600000003,2008,9,8,2011,4,30
54987807,0,0,0,0,24,5,85789.7012195122,0.0,76500.0,0,7,1228.0,3,64000.0,2,11,5,76,3,60005,212.1320344,2008,9,8,2011,8,27
59002314,0,0,0,0,36,10,27500.0,0.0,219202.72592781534,0,4,1318.0,3,293000.0,2,8,5,100,5,60018,1.0,2008,9,7,2013,6,17
54990614,0,0,0,0,29,10,5500.0,0.0,219202.72592781534,1,4,1390.0,1,186000.0,2,8,9,110,3,60014,1.0,2008,9,7,2013,6,17
59004540,0,0,0,0,2,10,85789.7012195122,0.0,601.0,1,4,1286.1657435613404,2,34000.0,2,8,5,100,5,72049,163.29421299999998,2008,9,5,2013,6,17
58985795,0,0,0,0,10,5,85789.7012195122,0.0,40000.0,1,5,1390.0,3,38000.0,2,15,5,109,5,450015,158.5370619,2008,9,5,2009,5,30
59004540,0,0,0,0,36,5,85789.7012195122,0.0,158500.0,1,4,1286.1657435613404,2,34000.0,2,8,5,100,5,72049,163.29421299999998,2008,9,5,2011,5,24
58985542,0,0,0,0,31,5,85789.7012195122,0.0,30181.0,0,5,1272.0,3,108000.0,2,15,5,113,4,450015,200.0,2008,9,5,2010,11,23
58990628,0,0,0,0,2,6,85789.7012195122,0.0,21749.0,0,7,1336.0,3,150000.0,2,11,9,105,5,350050,412.3105626,2008,9,4,2013,6,17
58997354,1,0,0,21,24,10,85789.7012195122,-844.8,48111.0,0,4,1328.0,3,148000.0,2,8,2,110,5,60064,1.0,2008,9,3,2014,11,19
54985820,5,0,6,1023,8,13,85789.7012195122,0.0,48500.0,0,7,1286.1657435613404,3,100000.0,2,11,-1,110,5,450002,167.33200530000002,2008,9,2,2011,11,2
58999208,1,14,0,866,21,10,85789.7012195122,0.0,296674.0,0,4,1331.0,3,341000.0,2,8,9,114,5,72001,345.7383404,2008,9,2,2012,6,10
59000822,0,0,0,0,20,5,85789.7012195122,0.0,300500.0,0,4,1276.0,3,284000.0,2,8,5,107,5,60000,1.0,2008,9,2,2012,2,21
58988052,1,0,0,1,6,5,85789.7012195122,0.0,45500.0,0,5,1294.0,1,169000.0,2,15,-1,106,5,450017,200.0,2008,9,1,2008,1,9
54983292,0,0,0,0,25,5,85789.7012195122,0.0,25500.0,0,5,1286.1657435613404,2,114000.0,2,15,5,110,4,72049,195.6910831,2008,9,1,2010,1,21
58983791,0,0,0,0,14,6,85789.7012195122,0.0,33000.0,0,5,1216.0,3,100000.0,2,15,5,110,5,450015,258.08525719999994,2008,9,1,2009,7,28
58998715,0,0,0,0,6,10,85789.7012195122,-2.4,140255.0,0,4,1376.0,3,77000.0,2,8,9,113,5,151300,225.8362238,2008,8,31,2009,4,19
54983198,0,0,0,0,36,10,46200.0,0.0,27414.0,0,5,1230.0,3,78000.0,2,15,5,85,5,72000,232.3790008,2008,8,30,2014,3,24
59001626,0,0,0,0,3,10,85789.7012195122,0.0,219202.72592781534,0,4,1400.0,3,383000.0,1,8,5,100,5,60024,212.1320344,2008,8,30,2013,6,17
54984913,0,0,0,0,1,10,85789.7012195122,0.0,12408.0,0,5,1229.0,3,50000.0,2,15,9,110,5,450071,200.0,2008,8,30,2013,6,17
58990154,0,1,6,883,4,6,85789.7012195122,0.0,34100.0,0,7,1262.0,3,100000.0,2,11,5,113,4,450071,210.9573417,2008,8,29,2010,7,27
